id,bu_code,bu_naam,adam_total_household,area_ha,hh_per_ha,Feb 11 01:00,Feb 11 02:00,Feb 11 03:00,Feb 11 04:00,Feb 11 05:00,Feb 11 06:00,Feb 11 07:00,Feb 11 08:00,Feb 11 09:00,Feb 11 10:00,Feb 11 11:00,Feb 11 12:00,Feb 11 13:00,Feb 11 14:00,Feb 11 15:00,Feb 11 16:00,Feb 11 17:00,Feb 11 18:00,Feb 11 19:00,Feb 11 20:00,Feb 11 21:00,Feb 11 22:00,Feb 11 23:00,Feb 11 00:00,Feb 15 01:00,Feb 15 02:00,Feb 15 03:00,Feb 15 04:00,Feb 15 05:00,Feb 15 06:00,Feb 15 07:00,Feb 15 08:00,Feb 15 09:00,Feb 15 10:00,Feb 15 11:00,Feb 15 12:00,Feb 15 13:00,Feb 15 14:00,Feb 15 15:00,Feb 15 16:00,Feb 15 17:00,Feb 15 18:00,Feb 15 19:00,Feb 15 20:00,Feb 15 21:00,Feb 15 22:00,Feb 15 23:00,Feb 15 00:00,Aug 1201:00, Aug 12 02:00, Aug 12 03:00, Aug 12 04:00, Aug 12 05:00, Aug 12 06:00, Aug 12 07:00, Aug 12 08:00, Aug 12 09:00, Aug 12 10:00, Aug 12 11:00, Aug 12 12:00, Aug 12 13:00, Aug 12 14:00, Aug 12 15:00, Aug 12 16:00, Aug 12 17:00, Aug 12 18:00, Aug 12 19:00, Aug 12 20:00, Aug 12 21:00, Aug 12 22:00, Aug 12 23:00, Aug 12 00:00, Aug 16 01:00, Aug 16 02:00, Aug 16 03:00, Aug 16 04:00, Aug 16 05:00, Aug 16 06:00, Aug 16 07:00, Aug 16 08:00, Aug 16 09:00, Aug 16 10:00, Aug 16 11:00, Aug 16 12:00, Aug 16 13:00, Aug 16 14:00, Aug 16 15:00, Aug 16 16:00, Aug 16 17:00, Aug 16 18:00, Aug 16 19:00, Aug 16 20:00, Aug 16 21:00, Aug 16 22:00, Aug 16 23:00, Aug 16 00:00
24,BU03630236,Sloterdijk,64,51.2567393837,1.2486162946,2.09704938105079E-10,2.08061336269736E-10,2.09300097343508E-10,2.11885550820718E-10,2.18202080464021E-10,2.32483579268467E-10,2.58322707811911E-10,2.78912805180977E-10,2.87760345151151E-10,2.89188590632452E-10,2.85966349319253E-10,2.80418161234083E-10,2.7604664196609E-10,2.75766212125704E-10,2.72933681092436E-10,2.71112294398154E-10,2.71715843153816E-10,2.72454206758666E-10,2.68816156811029E-10,2.62631460787158E-10,2.52616306817933E-10,2.39516370077594E-10,2.28401094955697E-10,2.2129333199994E-10,2.36249521446915E-10,2.32612990415155E-10,2.31430809879324E-10,2.33017830139156E-10,2.3449129518424E-10,2.3905331147035E-10,2.46129071251655E-10,2.52885874726459E-10,2.6280850774495E-10,2.71226010080766E-10,2.77178419418216E-10,2.78089281533788E-10,2.74140318524761E-10,2.71361443401678E-10,2.68562152486308E-10,2.68139146524051E-10,2.72223713697562E-10,2.80132889560917E-10,2.80184464685502E-10,2.78958413695768E-10,2.73167253023739E-10,2.63967010323873E-10,2.53500109382557E-10,2.45038567824405E-10,1.13129147334575E-10,1.11308210343586E-10,1.1043396267696E-10,1.13156369428531E-10,1.17865463019715E-10,1.26800406360835E-10,1.38248418123427E-10,1.50002674033344E-10,1.53484254320917E-10,1.51529120952462E-10,1.48907165192738E-10,1.47902264248124E-10,1.46282341407258E-10,1.45057190861679E-10,1.43799531873927E-10,1.43910219062917E-10,1.38946455411424E-10,1.35321285353824E-10,1.33854400202405E-10,1.36585861772104E-10,1.34657611923171E-10,1.29461281687966E-10,1.23895319428258E-10,1.19088756074984E-10,1.07408966006404E-10,1.05836681051782E-10,1.04581271618062E-10,1.03798813226446E-10,1.03264500565903E-10,1.03675640286278E-10,1.08662013719662E-10,1.1402921138328E-10,1.18866483327988E-10,1.22982264360655E-10,1.26521100259893E-10,1.25276602097041E-10,1.25006745990661E-10,1.23767928314889E-10,1.24306290380202E-10,1.26209849661642E-10,1.2765209981E-10,1.26414913216537E-10,1.26764803484904E-10,1.30383392611268E-10,1.27975217687705E-10,1.20652661285201E-10,1.15580347832318E-10,1.1035527762485E-10
25,BU03630237,Landlust,10095,107.2681591232,94.1099398229,1.58057516876762E-08,1.5681871140477E-08,1.57752382786537E-08,0.000000016,1.6446193078298E-08,1.75226094272435E-08,1.94701403403161E-08,0.000000021,2.16888958463155E-08,2.1796544686779E-08,2.15536798952562E-08,2.11355052734131E-08,2.08060178103512E-08,2.0784881424804E-08,2.05713896369423E-08,2.04341091986408E-08,2.04795995044466E-08,2.05352509921938E-08,2.02610461278768E-08,1.97948970209441E-08,0.000000019,1.80526806130004E-08,1.72149069291548E-08,1.66791849888481E-08,1.78064537061649E-08,1.75323633246417E-08,1.74432607399902E-08,1.75628766554611E-08,1.76739337570893E-08,0.000000018,1.85510890610153E-08,1.9060358699061E-08,1.98082412954147E-08,2.04426801071687E-08,2.08913214447609E-08,0.000000021,2.06623355717625E-08,2.04528879041807E-08,2.02419014700522E-08,2.02100189246899E-08,2.05178784108781E-08,2.11140039522219E-08,2.11178912408085E-08,0.000000021,2.058899427697E-08,1.98955592396531E-08,1.91066544159859E-08,1.84688963070371E-08,8.52670055157621E-09,8.38945400803485E-09,8.32356075031241E-09,8.52875231850819E-09,8.88368322594821E-09,9.55712228307917E-09,1.04199747884716E-08,1.13059093394856E-08,1.15683208687673E-08,1.14209597583551E-08,1.12233393205689E-08,1.11475985442915E-08,0.000000011,1.09331614218961E-08,1.08383699217635E-08,1.08467125685319E-08,1.04725868258538E-08,1.01993527366913E-08,1.00887915707637E-08,1.02946656131454E-08,1.01493307508411E-08,9.75767614257594E-09,9.3381618565755E-09,0.000000009,8.09556256074715E-09,0.000000008,7.88243531751371E-09,7.82346034460379E-09,7.78318845919937E-09,7.81417662947282E-09,8.19000650273315E-09,8.59453962577912E-09,0.000000009,9.26934363128185E-09,9.53607059533051E-09,9.4422710448023E-09,9.42193161623478E-09,9.32856021188686E-09,9.36913730653851E-09,9.5126112065672E-09,9.62131559818738E-09,9.52806713077269E-09,9.5544388449999E-09,9.82717692025864E-09,9.64566944024284E-09,9.09375822030301E-09,8.71145092872096E-09,8.31763014893305E-09
26,BU03630238,Erasmuspark,3305,41.0061678761,80.5976313121,1.35363612975549E-08,1.34302675237337E-08,1.35102290048864E-08,1.36771188869358E-08,1.40848480905067E-08,0.000000015,1.66746168969688E-08,0.000000018,1.85748034084122E-08,1.86669960245289E-08,1.84590017684208E-08,1.81008686736721E-08,1.78186890322889E-08,1.78005874097311E-08,1.76177487803725E-08,1.75001790722906E-08,1.7539137878369E-08,1.75867989235239E-08,1.73519644033892E-08,0.000000017,1.63062712287113E-08,1.54606760877734E-08,1.47431899792854E-08,1.42843870142437E-08,1.52498024489889E-08,0.000000015,1.493875674183E-08,0.000000015,1.51363097189202E-08,1.54307858588344E-08,1.58875230330752E-08,1.63236717183565E-08,0.000000017,1.75075193694669E-08,1.78917447678325E-08,0.000000018,1.76956366946329E-08,1.75162615306204E-08,1.73355685362168E-08,1.73082636878529E-08,1.7571920698052E-08,1.80824545129431E-08,1.8085783664496E-08,0.000000018,1.76328257455582E-08,0.000000017,1.63633202945967E-08,1.58171315176399E-08,7.30243658276565E-09,7.18489590283298E-09,7.12846360140063E-09,7.30419375692848E-09,7.60816367204003E-09,8.18491032536858E-09,8.9238744373127E-09,9.68260647394612E-09,9.90734094650972E-09,9.78113794957768E-09,9.61189186128555E-09,9.54702594836301E-09,9.44246064319536E-09,9.3633777156367E-09,9.28219638246848E-09,9.28934119171678E-09,0.000000009,8.73492930758279E-09,8.64024251779589E-09,8.81655715784176E-09,8.69208948024213E-09,8.35666865457757E-09,0.000000008,7.68712669941808E-09,6.93320140001161E-09,6.83171109939787E-09,6.75067497395058E-09,6.70016762975102E-09,6.66567798308695E-09,6.69221687076912E-09,0.000000007,7.36053532027892E-09,7.67277909159769E-09,7.93845094264343E-09,8.16688123969648E-09,8.08654943197308E-09,8.06913033928353E-09,0.000000008,0.000000008,8.14679015080714E-09,8.23988676200779E-09,8.16002691286486E-09,8.18261217542429E-09,8.41619050812584E-09,8.26074387855375E-09,7.7880760912251E-09,7.46066049418144E-09,7.12338451597849E-09
27,BU03630239,De Kolenkit,4475,74.7544239796,59.8626778426,1.00539286617337E-08,0.00000001,0.00000001,1.01584742431588E-08,1.04613089736966E-08,1.11460099228492E-08,1.2384820784456E-08,1.33719762227462E-08,1.37961557222647E-08,1.38646304005922E-08,1.37101457967173E-08,1.34441478296964E-08,1.32345631472329E-08,1.32211184394671E-08,1.30853177988243E-08,0.000000013,0.000000013,1.30623302583762E-08,1.28879104522816E-08,1.25913962491332E-08,1.21112375821379E-08,1.14831845155258E-08,0.000000011,1.06095135066868E-08,1.13265612934963E-08,1.11522143091102E-08,1.10955367750476E-08,1.11716236265126E-08,1.12422662760501E-08,1.14609839977626E-08,1.18002186610549E-08,1.21241615339833E-08,1.25998844492657E-08,0.000000013,1.32888241954821E-08,1.33324938525412E-08,1.31431678751019E-08,0.000000013,1.28757326686605E-08,1.28554524034152E-08,1.30512796802911E-08,1.3430470988907E-08,1.34329436661266E-08,1.33741628415174E-08,1.30965159878413E-08,1.26554267859803E-08,1.21536099173632E-08,1.17479364222005E-08,5.42377488647721E-09,5.3364733151821E-09,5.29455907247341E-09,5.4250800011451E-09,5.65084908152542E-09,6.07921897953534E-09,6.62807345392127E-09,7.19161025690703E-09,7.35852840465143E-09,7.26479302775358E-09,7.13908804245048E-09,7.09090986171448E-09,0.000000007,0.000000007,6.8942116867402E-09,6.89951838629594E-09,6.66153960479097E-09,6.48773730201687E-09,6.4174101137275E-09,6.54836515947976E-09,6.45591866490338E-09,6.20678989397581E-09,5.93993977590675E-09,5.70949768189315E-09,5.14953101065204E-09,5.07415061707368E-09,0.000000005,0.000000005,0.000000005,0.000000005,5.20960614494638E-09,5.46692684950886E-09,5.69884121208403E-09,5.89616498167985E-09,6.06582814744988E-09,0.000000006,0.000000006,5.93383223653485E-09,0.000000006,6.05090579350337E-09,6.12005190057644E-09,6.06073719933801E-09,6.07751206324624E-09,6.25099885502774E-09,6.1355432100379E-09,5.78447632359478E-09,5.54129331576457E-09,5.29078665820502E-09
28,BU03630240,De Krommert,7430,57.3325092411,129.5948860141,2.17654436097422E-08,2.15948528578636E-08,2.17234248626086E-08,0.000000022,2.26473688258515E-08,2.41296570337478E-08,2.68115208959874E-08,2.8948583605407E-08,2.98668768704386E-08,0.00000003,2.96806766051129E-08,2.91048257167398E-08,2.86511022280315E-08,2.86219961901262E-08,2.8328005523838E-08,2.81389623389509E-08,2.82016051480607E-08,2.82782404984253E-08,2.79006443783708E-08,2.72587298208629E-08,2.62192489629976E-08,2.48595960287869E-08,2.37059327147108E-08,0.000000023,2.45205271909469E-08,2.41430887203888E-08,0.000000024,2.41851073598322E-08,2.43380394778809E-08,2.48115348047878E-08,2.55459335838901E-08,2.6247227632289E-08,2.72771056665197E-08,2.81507649807953E-08,2.87685703169359E-08,2.88631094259903E-08,2.84532433900895E-08,2.8164821713726E-08,2.78742810659171E-08,2.78303769380445E-08,2.82543174388672E-08,2.90752171411295E-08,2.9080570164649E-08,0.000000029,2.83522481418017E-08,2.73973475777552E-08,2.631097953957E-08,2.54327493591097E-08,1.17417648777308E-08,1.15527683679089E-08,1.14620295018581E-08,1.17445902806816E-08,1.22333508789683E-08,1.31607158099264E-08,1.43489141266371E-08,1.5568897768861E-08,1.59302537774829E-08,1.57273289180821E-08,1.54551940282164E-08,1.53508945537214E-08,1.51827614636588E-08,1.50556021065439E-08,1.49250686721596E-08,1.49365569842235E-08,1.44213639762528E-08,0.000000014,1.38928554846975E-08,1.41763560703522E-08,0.000000014,1.34368901928883E-08,1.28591945086936E-08,1.2360317445675E-08,1.11480626728097E-08,0.000000011,1.08545740057751E-08,1.0773362022149E-08,1.07179052828462E-08,1.07605778039628E-08,1.12781174993183E-08,1.18351832467699E-08,1.23372475791071E-08,1.27644277913903E-08,1.31317264058387E-08,0.000000013,0.000000013,1.28459724829297E-08,1.29018495131994E-08,1.3099421456771E-08,1.32491137556691E-08,1.31207051674973E-08,1.3157020558897E-08,1.35325968247131E-08,1.32826504191833E-08,1.25226364209531E-08,0.000000012,1.14538627172316E-08
29,BU03630241,Van Galenbuurt,4345,31.3297249901,138.6861838517,2.32923258541706E-08,2.31097678759502E-08,2.32473594217024E-08,2.35345306510313E-08,2.42361195980956E-08,2.58223928010301E-08,2.86923938952347E-08,0.000000031,0.000000032,3.21207261363784E-08,3.17628256723933E-08,3.11465778818178E-08,3.06610249320973E-08,3.06298770569899E-08,3.03152624541336E-08,3.01129575738908E-08,3.01799948807506E-08,3.0262006329019E-08,2.98579212100904E-08,2.91709752735821E-08,2.80585730963192E-08,2.66035382364719E-08,2.53689435128691E-08,2.45794707786757E-08,2.62406831529932E-08,2.58367667429365E-08,2.57054597050201E-08,2.58817330601599E-08,0.000000026,2.65521054372876E-08,2.7338023518098E-08,2.80885145160204E-08,2.91906402155221E-08,3.01255881907855E-08,3.07867336037553E-08,3.0887904789307E-08,3.04492859660048E-08,3.01406310270235E-08,2.98297084672087E-08,2.97827243913916E-08,3.02364050268519E-08,3.11148922151455E-08,3.1120620762211E-08,0.000000031,3.03412057322626E-08,2.93193172977835E-08,2.81567387261417E-08,2.72168992307916E-08,1.25654693071703E-08,1.23632143763265E-08,1.22661100271762E-08,1.256849291686E-08,1.30915408879511E-08,1.40839620186621E-08,1.53555144330505E-08,1.66610819666577E-08,0.000000017,1.68306273257725E-08,1.6539401718581E-08,1.64277854616411E-08,1.62478575543204E-08,1.61117777557906E-08,0.000000016,0.000000016,1.54330467606976E-08,0.000000015,1.4867462515197E-08,1.51708511407319E-08,0.000000015,1.43795104961415E-08,1.37612884942344E-08,1.32274143715035E-08,1.19301179003572E-08,1.17554812235599E-08,1.1616040512841E-08,1.15291313728392E-08,1.1469784250593E-08,1.15154503203818E-08,1.20692962902977E-08,1.26654411309217E-08,1.32027261152406E-08,1.36598737333347E-08,1.40529389594295E-08,1.39147101842944E-08,1.388473675391E-08,1.3747138921266E-08,1.38069358185929E-08,0.000000014,1.41785612280325E-08,0.000000014,1.40800075395973E-08,1.44819311081372E-08,1.421445054454E-08,1.34011202941707E-08,1.28377288030278E-08,1.22573703289594E-08
30,BU03630242,Hoofdweg en omgeving,6110,41.0847813538,148.7168678685,0.000000025,2.47812161257133E-08,2.49287591841576E-08,2.52367004987259E-08,0.000000026,2.76900356732414E-08,3.07676138548265E-08,3.32200043955218E-08,3.42737936487904E-08,3.44439053119531E-08,3.40601191658906E-08,3.33993003395303E-08,3.28786290523028E-08,3.28452283609138E-08,3.25078587901099E-08,3.22909219092423E-08,3.23628077887845E-08,3.24507508367299E-08,0.000000032,3.12808093414376E-08,3.00879510262248E-08,2.85276786112929E-08,2.72037899925282E-08,2.63572174714876E-08,2.81385794955308E-08,2.7705449231823E-08,2.75646452175681E-08,2.77536678046564E-08,2.79291653593226E-08,2.84725258585964E-08,2.93152866306739E-08,3.01200580035301E-08,3.13018965794805E-08,3.23044660542441E-08,0.000000033,3.31219183318085E-08,3.26515757513288E-08,3.23205968859321E-08,0.000000032,3.19368041218494E-08,3.24232978823987E-08,3.33653229600036E-08,3.33714658327351E-08,3.32254366131672E-08,3.25356784543219E-08,3.14398804226356E-08,3.01932166308732E-08,2.91854018495751E-08,1.34742855182919E-08,1.32574021994878E-08,1.31532746342107E-08,1.34775278150386E-08,0.000000014,1.51026054681413E-08,1.64661247975122E-08,1.78661194400678E-08,1.82807942427592E-08,0.000000018,1.77356384875111E-08,1.76159494191821E-08,1.74230079590041E-08,1.7277085987143E-08,1.71272920862352E-08,1.71404755214755E-08,1.65492647657917E-08,1.611748765477E-08,1.59427738005737E-08,1.62681054585904E-08,0.000000016,1.54195299277619E-08,1.47565941023063E-08,1.41841067415358E-08,1.27929813783055E-08,1.2605713844749E-08,1.24561878777383E-08,1.2362992905238E-08,1.22993534143216E-08,1.2348322350363E-08,1.29422260517985E-08,1.35814879525251E-08,1.41576328705086E-08,1.46478443683547E-08,1.50693386201206E-08,1.49211122437328E-08,1.48889709405241E-08,1.47414211404792E-08,1.48055429371263E-08,0.000000015,1.52040467056871E-08,1.50566911762547E-08,1.50983649755109E-08,1.55293582624824E-08,1.52425317702601E-08,1.43703762027888E-08,1.37662365861408E-08,1.31439028243532E-08
31,BU03630243,Westindische buurt,4000,34.2319826344,116.8497905225,1.96249065426158E-08,1.94710926519973E-08,1.95870201571913E-08,1.9828975751175E-08,2.04200982351929E-08,2.17566098207488E-08,2.41747239929274E-08,2.61016158449868E-08,2.69295989464611E-08,2.70632590516723E-08,2.67617106704053E-08,2.6242492221683E-08,2.5833390472059E-08,2.58071468868622E-08,2.55420689287118E-08,2.5371617321915E-08,2.54280994821865E-08,2.54971980779115E-08,2.51567369001018E-08,2.45779518578434E-08,2.36406994381724E-08,2.24147624785261E-08,2.13745569524484E-08,2.07093881443401E-08,2.21090395916678E-08,2.17687205592096E-08,2.16580880545971E-08,2.18066068475348E-08,2.19444987544439E-08,2.23714278676532E-08,0.000000023,2.36659265265734E-08,2.45945205187042E-08,2.53822592250759E-08,2.59393060834208E-08,0.000000026,2.5654990193486E-08,2.53949335392322E-08,2.5132966305193E-08,2.50933799580556E-08,2.54756277475999E-08,2.6215795521187E-08,2.62206220980385E-08,2.61058840460526E-08,2.55639273902446E-08,2.47029371589903E-08,2.37234087100168E-08,2.29315486623436E-08,1.05870131802733E-08,1.04166036582512E-08,1.03347885664957E-08,1.05895607170866E-08,0.000000011,1.18664164367469E-08,1.29377605975938E-08,0.000000014,1.43635823458853E-08,1.41806142671124E-08,1.39352426644767E-08,1.3841200591358E-08,1.36896026621651E-08,1.35749488768281E-08,1.34572528401007E-08,1.34676113264532E-08,0.000000013,1.26638294848581E-08,1.25265533469403E-08,1.27821728784329E-08,1.26017206515179E-08,1.21154302658363E-08,1.15945484489677E-08,1.11447337834117E-08,1.00516990146339E-08,9.9045592020399E-09,9.78707368628567E-09,9.71384854934942E-09,9.66384574005735E-09,9.70232160362651E-09,1.01689635124962E-08,1.06712442575087E-08,1.11239327382566E-08,1.15091016276773E-08,1.18402780149372E-08,1.17238136132921E-08,1.16985595543486E-08,1.15826267521453E-08,1.16330085186089E-08,1.18111501176296E-08,1.19461208275631E-08,1.18303406676304E-08,1.18630845976443E-08,1.22017245651277E-08,0.000000012,1.12910893908159E-08,1.08164049204969E-08,1.03274249497497E-08
32,BU03630376,Slotermeer-Noordoost,4555,99.9307760262,45.5815533626,7.65541573338152E-09,7.59541497487106E-09,7.64063675696041E-09,7.73502042482351E-09,0.000000008,8.48696490682004E-09,9.43023917101132E-09,1.01818941238004E-08,1.05048793491433E-08,1.05570183832904E-08,1.04393883595594E-08,1.02368481297357E-08,1.00772629636191E-08,1.00670256891343E-08,0.00000001,9.89713138280421E-09,9.91916432433486E-09,9.94611876998886E-09,9.81330938047408E-09,9.58753301261574E-09,9.22192327561553E-09,8.74370152874352E-09,8.33793115052574E-09,8.07845762142182E-09,8.62444308575282E-09,8.49168914525421E-09,8.44853287265771E-09,8.50646808379814E-09,8.56025788765612E-09,8.72679727184138E-09,0.000000009,9.23176402818335E-09,9.59399622744735E-09,9.90128264807087E-09,1.01185792387244E-08,1.01518308551789E-08,0.00000001,9.90622672990845E-09,9.80403678669833E-09,9.78859467776166E-09,9.93770447024772E-09,1.02264341009828E-08,1.02283168845919E-08,1.01835590924219E-08,0.00000001,9.63628812076179E-09,9.25418706548886E-09,8.94529296428996E-09,4.1298534132524E-09,4.06337891905938E-09,0.000000004,4.13084717357223E-09,4.30275571084214E-09,4.62893165332855E-09,0.000000005,5.47594558917232E-09,5.60304295154897E-09,5.53166953094679E-09,5.43595332341923E-09,5.39926875808947E-09,5.34013241673821E-09,5.29540749587016E-09,5.24949583308785E-09,5.2535365412168E-09,5.07233110705869E-09,4.93999190634216E-09,4.88644230580003E-09,0.000000005,4.91576407428081E-09,4.72606864508447E-09,4.52287955741013E-09,4.34741282281318E-09,3.9210344577563E-09,3.86363716855685E-09,3.81780762721374E-09,3.78924347256855E-09,3.7697380399115E-09,3.78474696393787E-09,0.000000004,4.16271083922322E-09,4.33929861100764E-09,4.48954788580939E-09,4.61873540168612E-09,4.57330418341273E-09,4.563452909994E-09,4.51822906161162E-09,4.5378823204347E-09,4.60737299530502E-09,4.66002327897015E-09,4.61485897431283E-09,4.62763194708885E-09,4.7597309066123E-09,4.6718189081388E-09,4.40450420396997E-09,4.2193360884133E-09,0.000000004
33,BU03630377,Slotermeer-Zuidwest,7980,282.4420592831,28.2535824171,4.74518535249675E-09,4.70799407114269E-09,4.73602465046818E-09,4.79452806998935E-09,4.93745796097261E-09,5.26061849095785E-09,5.84530407534877E-09,6.31121503254912E-09,6.5114164081174E-09,6.5437346243639E-09,6.47082202430896E-09,6.34527810020044E-09,6.24635973716102E-09,6.24001419478597E-09,6.17591992551882E-09,6.13470574362575E-09,6.1483627931009E-09,6.16507042142006E-09,6.08274893925005E-09,5.94280216809958E-09,5.71618012311009E-09,5.41975587816578E-09,5.16824038609392E-09,0.000000005,5.34583390755699E-09,5.26354679528517E-09,5.23679651551914E-09,5.27270747383569E-09,5.30604891449287E-09,5.40927782771881E-09,5.56938751314363E-09,5.72227988262266E-09,5.94680837147469E-09,6.1372788923382E-09,6.27196950027219E-09,6.29258041009632E-09,6.20322361384101E-09,6.14034346590734E-09,6.07700135117688E-09,6.06742960854527E-09,6.15985484420339E-09,6.33882299724855E-09,6.33999003474392E-09,6.31224705810985E-09,6.18120517114626E-09,0.000000006,5.73617873173632E-09,5.54471169512716E-09,2.55987664250179E-09,2.51867263645625E-09,2.49889023524235E-09,2.5604926217089E-09,2.66704958757886E-09,2.86922871912808E-09,3.12827334736591E-09,3.394247641902E-09,3.47302854202489E-09,3.42878795186043E-09,3.36945856182145E-09,3.34671974943972E-09,3.31006427434166E-09,3.28234167288069E-09,3.25388347317855E-09,3.2563880933971E-09,3.14406847524619E-09,3.0620384381232E-09,0.000000003,3.09065316485E-09,0.000000003,2.92943877780013E-09,2.8034926611947E-09,2.69473015790841E-09,2.43044087004295E-09,2.39486334094879E-09,2.36645604396233E-09,2.34875064259036E-09,2.33666026153702E-09,2.34596349586512E-09,2.45879472622136E-09,2.58024321459501E-09,2.68970058925431E-09,2.78283212944012E-09,2.86290860463279E-09,2.83474820694767E-09,2.82864192611877E-09,2.80061006600804E-09,2.81279207664522E-09,2.85586565279235E-09,2.8885007654438E-09,2.86050581332369E-09,2.86842310030528E-09,0.000000003,2.89581224906585E-09,2.73011807086494E-09,2.61534219711878E-09,2.49710975663223E-09
34,BU03630378,Geuzenveld,6190,142.4777067642,43.4453932519,7.29664793118782E-09,7.23945908270426E-09,7.2825615652106E-09,7.37252198262441E-09,7.59230456557435E-09,8.08922690630391E-09,0.000000009,9.70472398645096E-09,0.00000001,1.00622682070752E-08,0.00000001,9.7571025962722E-09,9.60499632108776E-09,9.59523881211736E-09,9.49668137283776E-09,9.43330653019069E-09,9.45430690728799E-09,9.4799981443112E-09,9.35341281034694E-09,9.13821735593666E-09,8.78974176375268E-09,8.33393167564119E-09,7.94717755360839E-09,7.69986414108157E-09,8.22026222885592E-09,8.09372974531327E-09,8.05259597307593E-09,8.10781607518841E-09,8.15908504276752E-09,8.31781962954872E-09,8.56401949702144E-09,8.79912133363707E-09,9.14437767495425E-09,9.43726324817632E-09,9.6443763265337E-09,9.67606962012633E-09,9.53866611866125E-09,9.4419756277215E-09,9.34457477273449E-09,9.329856351665E-09,9.47197817714849E-09,9.74717661654735E-09,9.74897116430338E-09,9.70631092702613E-09,9.50480846876943E-09,9.18468757667692E-09,8.82049352483666E-09,8.52607561430556E-09,3.9363095896304E-09,3.8729503943335E-09,3.84253109431283E-09,3.93725677779552E-09,4.10110889458578E-09,4.4119987402631E-09,4.81033037755569E-09,5.2193177282721E-09,5.3404587268205E-09,5.27243019121691E-09,5.18119968304323E-09,5.14623432426425E-09,5.08986938239739E-09,0.000000005,0.000000005,0.000000005,4.83461846718951E-09,4.70848128682546E-09,4.65744126553598E-09,4.75248200988735E-09,4.68538888180861E-09,4.50458344821659E-09,4.31091673071175E-09,4.14367316999874E-09,3.73727684566466E-09,3.6825694560102E-09,3.63888769662902E-09,3.61166218894181E-09,3.5930708700898E-09,3.60737640727557E-09,3.78087642938092E-09,0.000000004,4.13593922727817E-09,4.2791471337233E-09,4.40228033161702E-09,4.35897822806432E-09,4.34958863038423E-09,4.3064841784208E-09,4.32521639562844E-09,4.39145041957809E-09,4.4416332700935E-09,4.39858557136379E-09,4.41075994420351E-09,4.5366681421758E-09,4.45287610211832E-09,4.19808898786084E-09,0.000000004,3.83979326120369E-09
35,BU03630379,Eendracht,1005,241.3456349239,4.1641523797,6.99368829977388E-10,6.93887395429786E-10,6.98018680513549E-10,7.06641203138227E-10,7.27706915686877E-10,7.75335909068922E-10,8.61509755332898E-10,9.3017801100797E-10,0.000000001,0.000000001,0.000000001,9.35198393985467E-10,9.20619317577892E-10,9.19684080233775E-10,9.10237550588303E-10,9.04163201110285E-10,9.06176044445764E-10,9.08638497142816E-10,8.96505550926721E-10,8.75879505297729E-10,8.42478830154874E-10,7.98790362378888E-10,7.6172076818086E-10,7.38016281738899E-10,7.87895377619844E-10,7.75767497008926E-10,7.71824908791229E-10,7.77117643012454E-10,7.8203166904305E-10,7.97246055605353E-10,8.2084381102384E-10,8.43377842808027E-10,8.76469959317747E-10,9.04542444463433E-10,9.24393810823689E-10,9.2743154840772E-10,9.14261702889522E-10,9.04994116436646E-10,8.9565844303792E-10,8.94247712381931E-10,9.07869799638985E-10,9.34247009062964E-10,9.34419012807191E-10,9.3033011602712E-10,9.11016516166257E-10,8.80333581226074E-10,8.45426323767266E-10,8.17206967214181E-10,3.77287249993496E-10,3.71214400282096E-10,3.68298772384901E-10,3.77378036048279E-10,3.93082927429857E-10,4.22881085388645E-10,4.61060360823543E-10,5.00260964668427E-10,5.11872082433197E-10,5.05351685971857E-10,4.96607427736928E-10,4.93256069374896E-10,4.87853604596969E-10,4.83767710810441E-10,4.79573400925692E-10,4.79942544211288E-10,4.6338832470364E-10,4.51298333096564E-10,4.46406251101121E-10,4.55515712706511E-10,4.49084973149598E-10,4.31755140911931E-10,4.13192580828965E-10,3.97162626460854E-10,3.58210367212906E-10,3.52966775435616E-10,3.48779967844257E-10,3.46170458431673E-10,3.44388518418138E-10,3.45759674995536E-10,3.62389298434298E-10,3.80288975877184E-10,3.96421343816741E-10,4.1014752971999E-10,4.21949595730908E-10,4.1779917737678E-10,4.16899203579851E-10,4.12767729727642E-10,4.14563174561343E-10,4.20911570738767E-10,4.25721494662859E-10,4.21595460492409E-10,4.22762349311621E-10,4.34830393423228E-10,4.26799097193909E-10,4.02378271676216E-10,3.85462037099784E-10,3.68036356662466E-10
