id,bu_code,bu_naam,adam_total_household,area_ha,hh_per_ha,Feb 11 01:00,Feb 11 02:00,Feb 11 03:00,Feb 11 04:00,Feb 11 05:00,Feb 11 06:00,Feb 11 07:00,Feb 11 08:00,Feb 11 09:00,Feb 11 10:00,Feb 11 11:00,Feb 11 12:00,Feb 11 13:00,Feb 11 14:00,Feb 11 15:00,Feb 11 16:00,Feb 11 17:00,Feb 11 18:00,Feb 11 19:00,Feb 11 20:00,Feb 11 21:00,Feb 11 22:00,Feb 11 23:00,Feb 11 00:00,Feb 15 01:00,Feb 15 02:00,Feb 15 03:00,Feb 15 04:00,Feb 15 05:00,Feb 15 06:00,Feb 15 07:00,Feb 15 08:00,Feb 15 09:00,Feb 15 10:00,Feb 15 11:00,Feb 15 12:00,Feb 15 13:00,Feb 15 14:00,Feb 15 15:00,Feb 15 16:00,Feb 15 17:00,Feb 15 18:00,Feb 15 19:00,Feb 15 20:00,Feb 15 21:00,Feb 15 22:00,Feb 15 23:00,Feb 15 00:00,Aug 1201:00, Aug 12 02:00, Aug 12 03:00, Aug 12 04:00, Aug 12 05:00, Aug 12 06:00, Aug 12 07:00, Aug 12 08:00, Aug 12 09:00, Aug 12 10:00, Aug 12 11:00, Aug 12 12:00, Aug 12 13:00, Aug 12 14:00, Aug 12 15:00, Aug 12 16:00, Aug 12 17:00, Aug 12 18:00, Aug 12 19:00, Aug 12 20:00, Aug 12 21:00, Aug 12 22:00, Aug 12 23:00, Aug 12 00:00, Aug 16 01:00, Aug 16 02:00, Aug 16 03:00, Aug 16 04:00, Aug 16 05:00, Aug 16 06:00, Aug 16 07:00, Aug 16 08:00, Aug 16 09:00, Aug 16 10:00, Aug 16 11:00, Aug 16 12:00, Aug 16 13:00, Aug 16 14:00, Aug 16 15:00, Aug 16 16:00, Aug 16 17:00, Aug 16 18:00, Aug 16 19:00, Aug 16 20:00, Aug 16 21:00, Aug 16 22:00, Aug 16 23:00, Aug 16 00:00
25,BU03630237,Landlust,10095,107.2681591232,94.1099398229,3.319207854412E-06,3.2938478938015E-06,3.31280003851727E-06,3.3537225726565E-06,3.45370054644258E-06,3.67974797972114E-06,4.08872947146638E-06,4.4146293454897E-06,4.55466812772623E-06,4.57727438422361E-06,4.52627277800383E-06,4.43845610741674E-06,4.36926374017377E-06,4.36482509920882E-06,0.00000432,4.29116293171457E-06,4.30071589593378E-06,4.31240270836072E-06,4.25481968685412E-06,4.15692837439825E-06,3.99840860839666E-06,3.79106292873007E-06,3.61513045512251E-06,3.5026288476581E-06,3.73935527829464E-06,3.68179629817474E-06,3.66308475539796E-06,3.68820409764683E-06,3.71152608898876E-06,3.78373364130314E-06,3.89572870281323E-06,4.00267532680282E-06,4.15973067203708E-06,0.000004293,4.38717750339979E-06,4.40159462068662E-06,4.33909047007012E-06,4.29510645987794E-06,4.25079930871097E-06,4.24410397418489E-06,4.3087544662844E-06,4.43394082996659E-06,4.43475716056977E-06,4.4153512366473E-06,4.32368879816371E-06,4.17806744032716E-06,4.01239742735704E-06,3.8784682244778E-06,1.7880888566351E-06,1.76178534168732E-06,1.74794775756561E-06,1.7880888566351E-06,1.86557347744913E-06,0.000002007,2.18819470557905E-06,2.37424096129198E-06,2.42934738244115E-06,2.39840154925457E-06,2.3527484955725E-06,0.000002341,2.31535557029875E-06,0.000002296,2.27605768357033E-06,2.27780963939169E-06,2.19924323342928E-06,2.14186407470518E-06,2.11864622986037E-06,2.1645286159267E-06,2.13135945767663E-06,2.04911198994096E-06,0.000001961,1.882198796458E-06,1.7000681377569E-06,1.67518202578495E-06,1.65531141667788E-06,1.64292667236679E-06,1.63446957643187E-06,0.000001641,1.71990136557397E-06,1.80485332141361E-06,1.882198796458E-06,1.94656216256919E-06,2.00257482501942E-06,1.98287691940848E-06,1.9763087362809E-06,0.000001959,1.96751883437309E-06,1.99764835337912E-06,2.02047627561936E-06,2.00089409746226E-06,2.00643215744998E-06,2.06370715325432E-06,2.02559058245098E-06,1.90968922626363E-06,1.8294046950314E-06,1.74670233127594E-06
26,BU03630238,Erasmuspark,3305,41.0061678761,80.5976313121,2.84263587248654E-06,2.8209170959235E-06,2.83714809102614E-06,2.87219496625651E-06,2.9578180990064E-06,3.15140963376583E-06,3.50166954836344E-06,3.78077670686998E-06,3.90070871576655E-06,3.92006916515108E-06,3.87639037136838E-06,3.80118242147113E-06,3.74192469678067E-06,3.73812335604352E-06,3.69972724387822E-06,0.000003675,3.68321895445749E-06,3.69322777394002E-06,3.64391252471174E-06,3.56007645038395E-06,3.42431695802938E-06,3.2467419784324E-06,3.09606989564994E-06,2.99972127299118E-06,3.20245851428767E-06,3.15316385458293E-06,3.13713891578431E-06,3.15865162197864E-06,3.17862504097326E-06,3.24046503035521E-06,3.3363798369458E-06,0.000003428,3.56247639402802E-06,3.67657906758805E-06,3.75726640124484E-06,3.76961350831827E-06,3.7160837058729E-06,3.67841492143028E-06,3.64046939260554E-06,3.63473537444911E-06,3.69010334659093E-06,3.79731544771805E-06,0.000003798,3.78139494886947E-06,3.70289340656723E-06,3.57818036847408E-06,3.43629726186532E-06,3.32159761870438E-06,1.5313549949299E-06,1.50882813959493E-06,0.000001497,1.5313549949299E-06,1.59771437112841E-06,1.71883116832741E-06,0.000001874,2.03334735952868E-06,2.08054159876705E-06,0.000002054,2.0149407828025E-06,2.00487544915623E-06,1.98291673507102E-06,1.9663093202837E-06,1.94926124031837E-06,1.95076165026052E-06,1.88347581166376E-06,1.83433515459239E-06,1.81445092873714E-06,1.8537455201783E-06,1.82533879085085E-06,1.7549004174613E-06,1.67945153138678E-06,0.000001612,0.000001456,1.43465933087355E-06,1.41764174452962E-06,0.000001407,1.39979237644826E-06,1.40536554286152E-06,0.000001473,1.54571241725857E-06,0.000001612,1.66707469795512E-06,0.000001715,1.69817538071435E-06,1.6925502575541E-06,1.67772469294429E-06,0.000001685,1.71082593166951E-06,1.73037622002164E-06,1.71360565170162E-06,1.7183485568391E-06,1.76740000670643E-06,1.73475621449628E-06,1.63549597915727E-06,1.5667387037781E-06,1.49591074835549E-06
27,BU03630239,De Kolenkit,4475,74.7544239796,59.8626778426,2.11132501896408E-06,2.095193724491E-06,2.10724905186324E-06,2.13327959106334E-06,2.19687488447628E-06,2.34066208379833E-06,2.60081236473576E-06,2.8081150067767E-06,2.89719270167557E-06,2.91157238412438E-06,2.87913061731064E-06,2.82327104423624E-06,2.7792582609189E-06,2.77643487228808E-06,2.74791673775309E-06,2.72957888013471E-06,2.73565545419875E-06,2.74308935425901E-06,2.70646119497914E-06,2.64419321231797E-06,2.54335989224897E-06,2.41146874826042E-06,2.2995593260523E-06,0.000002228,2.37857787163422E-06,0.000002342,2.33006272276001E-06,0.000002346,2.36087591797052E-06,2.40680663953014E-06,0.000002478,2.5460739221365E-06,0.000002646,2.73072377814196E-06,2.79065308105125E-06,2.79982370903364E-06,2.7600652537714E-06,2.73208733095777E-06,2.70390386041871E-06,2.6996450047172E-06,2.74076873286113E-06,2.82039890767047E-06,2.82091816988659E-06,2.80857419671866E-06,2.75026835744668E-06,2.65763962505586E-06,2.55225808264628E-06,2.46706664866212E-06,1.1373908790094E-06,1.12065939618824E-06,1.11185740521942E-06,1.1373908790094E-06,1.18667830712034E-06,1.27663598570243E-06,1.39189542532347E-06,1.51023815395048E-06,1.5452909649768E-06,1.52560653582824E-06,1.496566946065E-06,1.48909107096004E-06,1.47278156650289E-06,1.46044665907413E-06,1.44778445421544E-06,1.44889886112215E-06,1.39892331700609E-06,1.36242483342355E-06,1.34765612388277E-06,1.3768415903798E-06,1.35574291962971E-06,1.30342587773493E-06,1.24738735294042E-06,1.197253556852E-06,1.08140151223693E-06,1.06557162958547E-06,1.05293207340521E-06,1.04505422373011E-06,1.03967472385593E-06,1.04381410934566E-06,0.000001094,1.14805463839686E-06,1.197253556852E-06,1.23819464615277E-06,1.27382391096448E-06,1.26129421027632E-06,1.2571162346946E-06,1.24610476967232E-06,1.25152503925695E-06,1.27069021663571E-06,1.28521089912106E-06,1.27275481186098E-06,1.27627753328171E-06,1.31270975955583E-06,1.28846407410795E-06,1.2147400279549E-06,1.16367159631056E-06,1.11106519822305E-06
28,BU03630240,De Krommert,7430,57.3325092411,129.5948860141,4.57074315804587E-06,4.5358210104935E-06,4.56191922114782E-06,4.61827194177607E-06,4.75594745342882E-06,5.06722797708703E-06,5.63041938815735E-06,6.07920255713546E-06,0.000006272,6.30317427888075E-06,6.23294208707373E-06,0.000006112,6.01673146788663E-06,6.0106191999265E-06,5.94888116000596E-06,5.9091820911797E-06,5.92233708109274E-06,5.93843050466932E-06,5.85913531945788E-06,5.72433326238119E-06,0.000005506,5.22051516604523E-06,4.97824587008929E-06,4.823324583101E-06,5.14931071009884E-06,0.00000507,5.04428174355577E-06,5.07887254556475E-06,0.000005111,5.21042230900543E-06,5.36464605261694E-06,5.51191780278069E-06,5.72819218996914E-06,5.91166064596701E-06,6.04139976655656E-06,6.06125297945792E-06,5.97518111191878E-06,5.91461255988246E-06,5.8535990238426E-06,5.84437915698935E-06,5.93340666216212E-06,6.1057955996372E-06,6.10691973457628E-06,6.08019664343985E-06,0.000005954,5.75344299132861E-06,5.52530570330971E-06,5.34087736541303E-06,2.4623028342679E-06,2.42608135726087E-06,0.000002407,2.4623028342679E-06,0.000002569,2.76375032008455E-06,3.01327196659379E-06,3.26946853146081E-06,3.34535329327141E-06,3.30273907279722E-06,3.2398721503525E-06,3.22368785628149E-06,3.18837990736834E-06,3.16167644237421E-06,3.13426442115351E-06,3.13667696668693E-06,3.02848643501307E-06,2.94947198076489E-06,2.91749965178648E-06,2.9806823783243E-06,0.000002935,2.82174694050655E-06,2.70043084682565E-06,2.591897720282E-06,2.34109316129004E-06,2.3068235310001E-06,2.27946054121276E-06,2.26240602465129E-06,2.25076010939771E-06,2.25972133883219E-06,2.36840467485685E-06,2.48538848182168E-06,2.591897720282E-06,2.68052983619196E-06,2.75766254522614E-06,2.7305373782441E-06,2.7214926062961E-06,2.69765422141524E-06,2.70938839777189E-06,2.75087850592193E-06,2.78231388869053E-06,2.75534808517442E-06,0.000002763,2.84184533318974E-06,2.78935658802848E-06,2.62975364840015E-06,2.51919715783905E-06,2.40531117061863E-06
29,BU03630241,Van Galenbuurt,4345,31.3297249901,138.6861838517,4.89138842937583E-06,0.000004854,4.88194547855751E-06,4.94225143671656E-06,5.08958511560009E-06,5.42270248821632E-06,6.02540271799929E-06,6.50566877630406E-06,0.000006712,6.74535248863951E-06,6.67019339120262E-06,6.54078135518173E-06,6.43881523574045E-06,6.43227418196787E-06,6.36620511536803E-06,6.32372109051708E-06,6.33779892495762E-06,0.000006355,6.27016345411898E-06,6.12590480745224E-06,5.89230035022703E-06,5.58674302965909E-06,5.32747813770253E-06,5.1616888635219E-06,5.51054346212857E-06,5.42572101601665E-06,5.39814653805425E-06,5.43516394263357E-06,5.46953266059388E-06,5.57594214183039E-06,0.000005741,5.89858804836428E-06,0.00000613,6.32637352006497E-06,6.46521405678864E-06,6.48646000575445E-06,6.39435005286098E-06,6.32953251567493E-06,6.26423877811383E-06,6.25437212219225E-06,6.3496450556389E-06,6.53412736518055E-06,6.5353303600643E-06,6.50673259942405E-06,6.37165320377516E-06,6.15705663253455E-06,5.91291513248976E-06,5.71554883846625E-06,0.000002635,2.59627501902858E-06,2.575883105707E-06,0.000002635,2.74922358646975E-06,2.95763202391905E-06,3.22465803094061E-06,3.49882721299811E-06,0.00000358,3.53443173841221E-06,3.4671545962925E-06,3.44983494694462E-06,3.41205008640728E-06,3.38347332871601E-06,3.3541383083947E-06,3.35672009802923E-06,3.24093981974647E-06,3.15638236948094E-06,3.12216712819137E-06,3.1897822285891E-06,3.14090212104752E-06,3.01969720418972E-06,2.88987058378922E-06,2.773723677034E-06,2.50532475907501E-06,2.46865105694757E-06,2.43936850769662E-06,2.42111758829623E-06,2.40865469262453E-06,2.41824456728018E-06,2.53455222096253E-06,2.65974263749355E-06,2.773723677034E-06,2.86857348400028E-06,2.95111718148021E-06,2.92208913870181E-06,2.9124098608857E-06,2.88689917346587E-06,2.89945652190452E-06,2.94385723048107E-06,2.97749785788685E-06,2.94864035818785E-06,2.95680158331544E-06,3.04120553270881E-06,0.000002985,2.81423526177585E-06,2.69592304863584E-06,0.000002574
30,BU03630242,Hoofdweg en omgeving,6110,41.0847813538,148.7168678685,5.24516535491995E-06,5.2050903753975E-06,0.000005235,5.29970710473242E-06,5.45769691054128E-06,5.81490749138071E-06,6.46119890951356E-06,6.97620092305955E-06,7.19749666624595E-06,7.23322011551018E-06,7.15262502483705E-06,7.01385307130135E-06,6.90451210098358E-06,6.8974979557919E-06,6.82665034592306E-06,6.7810936009409E-06,6.79618963564473E-06,6.8146576757133E-06,6.72366232902643E-06,0.000006569,6.3184697155072E-06,5.9908125083715E-06,5.71279589843093E-06,0.000005535,5.90910169406147E-06,5.81814433868281E-06,5.78857549568932E-06,5.82827023897784E-06,5.86512472545775E-06,5.97923043030523E-06,6.15621019244155E-06,6.32521218074133E-06,6.5733982816909E-06,6.78393787139127E-06,6.93282025593221E-06,6.95560284967975E-06,6.85683090777903E-06,6.78732534604574E-06,6.71730914203873E-06,6.70672886558839E-06,6.80889255530373E-06,7.00671782160076E-06,0.000007008,6.9773416887651E-06,6.8324924754076E-06,6.60237488875348E-06,6.34057549248338E-06,6.12893438841078E-06,2.8256204895015E-06,2.78405446189243E-06,2.76218767318424E-06,2.8256204895015E-06,2.94806526140472E-06,3.17154714830969E-06,3.45788620747757E-06,3.75188508241424E-06,0.000003839,3.79006475795562E-06,3.7179216967125E-06,3.69934937802825E-06,3.65883167139086E-06,3.62818805730002E-06,3.59673133810938E-06,3.59949985950985E-06,3.47534560081623E-06,3.38467240750172E-06,0.000003348,3.4204879609755E-06,3.3680725271322E-06,3.23810128483002E-06,3.09888476148432E-06,2.97433735737E-06,2.68652608944415E-06,2.6471999073973E-06,2.61579945432503E-06,2.59622851009998E-06,2.58286421700754E-06,2.59314769357622E-06,2.71786747087768E-06,2.85211247003027E-06,2.97433735737E-06,0.000003076,3.16456111022535E-06,3.13343357118388E-06,3.1230542252385E-06,3.09569843950063E-06,3.10916401679654E-06,3.15677607249855E-06,3.1928498081943E-06,3.16190514701349E-06,3.1706566448573E-06,3.26116523512131E-06,3.20093167175461E-06,3.01777900258565E-06,2.89090968308957E-06,2.76021959311418E-06
31,BU03630243,Westindische buurt,4000,34.2319826344,116.8497905225,4.12123037394932E-06,4.0897426682875E-06,4.11327423301018E-06,4.16408490774674E-06,4.2882206293905E-06,4.56888806235726E-06,5.07669203851475E-06,5.48133932744721E-06,5.6552157787568E-06,5.68328440085122E-06,0.00000562,5.51092336655343E-06,0.000005425,5.41950084624106E-06,5.36383447502946E-06,0.000005328,5.33990089125915E-06,5.35441159636142E-06,5.28291474902139E-06,5.1613698901471E-06,4.9645468820162E-06,4.70710012049048E-06,4.48865696001417E-06,0.000004349,4.64289831425023E-06,4.57143131743401E-06,4.54819849146542E-06,4.5793874379823E-06,4.60834473843324E-06,0.000004698,4.83705635890172E-06,4.96984457058041E-06,5.1648493089279E-06,5.33027443726595E-06,5.44725427751839E-06,5.46515501295691E-06,5.38754794063203E-06,5.33293604323876E-06,5.27792292409054E-06,5.26960979119168E-06,5.34988182699598E-06,5.50531705944927E-06,5.50633064058808E-06,5.48223564967104E-06,5.36842475195136E-06,5.18761680338797E-06,4.98191582910354E-06,4.81562521909217E-06,2.2201460199275E-06,2.18748676823275E-06,2.1703055989641E-06,2.2201460199275E-06,2.31635330396012E-06,2.49194745171685E-06,2.71692972549471E-06,2.94793046833295E-06,3.01635229263591E-06,2.97792899609358E-06,2.9212447630625E-06,2.90665212418517E-06,2.87481655905468E-06,2.85073926413388E-06,0.000002826,2.82819837855516E-06,2.73064791687079E-06,2.65940419182022E-06,2.63057620285747E-06,2.6875451820175E-06,2.64636133681877E-06,2.54424035582563E-06,2.43485517428321E-06,0.000002337,2.11085679307311E-06,0.00000208,2.05528547411999E-06,2.03990819536337E-06,2.02940760541205E-06,2.03748753676157E-06,2.1354823376242E-06,0.000002241,0.000002337,2.41691134181223E-06,2.48645838313681E-06,0.000002462,2.4538456009725E-06,2.43235161795051E-06,2.44293178890787E-06,2.48034152470224E-06,2.50868537378827E-06,2.48437154020239E-06,2.4912477655053E-06,2.56236215867682E-06,0.000002515,2.37112877207134E-06,2.27144503330435E-06,2.16875923944743E-06
32,BU03630376,Slotermeer-Noordoost,4555,99.9307760262,45.5815533626,1.60763730401012E-06,1.595354367691E-06,1.60453371896169E-06,1.62435428921293E-06,1.67277798766381E-06,1.78226263043221E-06,1.98035022591238E-06,2.13819776599808E-06,0.000002206,0.000002217,2.19227155550749E-06,2.14973810724449E-06,2.11622522236001E-06,2.11407539471819E-06,2.09236068167902E-06,2.07839759038889E-06,0.000002083,2.08868494169767E-06,2.06079496989956E-06,2.0133819326493E-06,1.93660388787926E-06,1.83617732103613E-06,0.000001751,1.69647610049858E-06,1.81113304800809E-06,1.78325472050338E-06,1.77419190325813E-06,1.78635829759761E-06,1.79765415640779E-06,1.83262742708668E-06,1.88687152587345E-06,1.93867044591851E-06,2.01473920776395E-06,2.07926935609488E-06,2.12490164013213E-06,2.13188447958757E-06,2.10161099007018E-06,2.08030761328077E-06,2.05884772520665E-06,2.05560488232995E-06,2.08691793875202E-06,2.1475511612064E-06,2.14794654576429E-06,2.13854740940859E-06,2.09415128781985E-06,2.02362050535998E-06,1.94337928375266E-06,1.87851152250089E-06,0.000000866,8.53309573002471E-07,8.46607426765418E-07,0.000000866,9.03578699276853E-07,9.72075647198999E-07,1.05983824798749E-06,1.14994857372619E-06,1.17663901982529E-06,1.16165060149882E-06,1.139538834065E-06,1.13384643919879E-06,1.12142780751502E-06,0.000001112,1.10239412494844E-06,1.10324267365553E-06,1.06518953248232E-06,1.03739830033186E-06,1.02615288421801E-06,1.0483757273398E-06,1.03231045559897E-06,9.92474415467743E-07,9.49804707056128E-07,9.11631067252E-07,8.23417236128823E-07,8.11363805396938E-07,8.01739601714885E-07,7.95741129239393E-07,7.91644988381417E-07,7.94796862426954E-07,0.000000833,8.74169276236876E-07,9.11631067252E-07,9.42805056019971E-07,9.69934434354089E-07,9.60393878516672E-07,9.572126206146E-07,9.4882810293844E-07,0.000000953,9.67548329014058E-07,9.78604888583736E-07,9.69120384605693E-07,9.7180270888866E-07,9.99543490388583E-07,9.81081970709142E-07,9.24945882833693E-07,8.86060578566793E-07,0.000000846
33,BU03630377,Slotermeer-Zuidwest,7980,282.4420592831,28.2535824171,9.96488924024319E-07,9.888753845985E-07,9.94565176598321E-07,1.00685089469776E-06,1.03686617180425E-06,1.10472988310115E-06,1.22751385582324E-06,1.32535515683531E-06,1.36739744570465E-06,1.37418427111642E-06,1.35887262510489E-06,1.33250840104209E-06,1.31173554480382E-06,1.31040298090505E-06,1.29694318435895E-06,1.28828820616141E-06,1.29115618655119E-06,1.29466478849822E-06,1.27737727724251E-06,0.000001248,1.20039782585312E-06,1.13814873441481E-06,1.08533048107973E-06,1.05155537247235E-06,1.12262512058697E-06,1.10534482700988E-06,1.09972726825902E-06,1.10726856950549E-06,1.11427027204351E-06,1.13594834382095E-06,1.16957137776017E-06,1.20167877535076E-06,1.24882975800969E-06,1.28882856739102E-06,1.31711359505716E-06,1.32144188612022E-06,1.30267695890661E-06,1.28947212784054E-06,1.27617028374715E-06,1.27416021779451E-06,1.29356951728271E-06,1.33115282942219E-06,1.33139790729622E-06,1.32557188220307E-06,1.29805308594072E-06,1.25433480237718E-06,1.20459753366463E-06,1.16438945597671E-06,5.368180659249E-07,5.28921253655813E-07,5.24766949400895E-07,5.368180659249E-07,5.60080413391562E-07,6.02538031016899E-07,6.56937402946841E-07,7.12792004799421E-07,7.29335993825227E-07,0.00000072,7.063395604275E-07,7.02811147382342E-07,6.95113497611749E-07,6.89291751304943E-07,6.83315529367494E-07,6.8384149961339E-07,6.60254379801696E-07,0.000000643,6.36057636214454E-07,6.498323955933E-07,6.39874387458478E-07,6.15182143338029E-07,5.88733458850888E-07,5.65071648342E-07,5.10392582709019E-07,5.02921301599246E-07,0.000000497,4.93237634943975E-07,4.90698654922775E-07,4.92652334131676E-07,5.16346892506487E-07,5.41851075064951E-07,5.65071648342E-07,5.84394747182425E-07,6.01210806972888E-07,5.9529712345901E-07,5.933252307591E-07,5.88128113861689E-07,5.90686336095499E-07,5.99731787086397E-07,6.06585160743202E-07,6.00706220797974E-07,6.0236885106411E-07,6.19563887182952E-07,6.08120572303825E-07,5.73324794881638E-07,5.49221861394945E-07,5.24393048892769E-07
34,BU03630378,Geuzenveld,6190,142.4777067642,43.4453932519,1.53229606554944E-06,1.5205887638165E-06,1.52933792869423E-06,1.54822961635112E-06,1.59438395877061E-06,1.69873765032382E-06,1.8875419548963E-06,0.000002038,2.10264025578317E-06,2.1130763234858E-06,2.08953168151847E-06,0.000002049,0.000002017,0.000002015,1.99430308829592E-06,0.000001981,1.98540445053047E-06,1.99079961030536E-06,1.96421669017286E-06,0.000001919,1.84584577038806E-06,1.75012565188465E-06,1.66890728625777E-06,0.000001617,1.72625506805974E-06,1.69968324651578E-06,0.000001691,1.70264137578956E-06,1.71340785898118E-06,1.74674212220523E-06,1.79844409437451E-06,1.84781548006379E-06,1.92031931174039E-06,1.98182528211703E-06,2.02531902857208E-06,0.000002032,2.00311988491886E-06,1.98281488182151E-06,1.96236070227424E-06,1.95926983384965E-06,1.98911541720119E-06,2.04690708947494E-06,2.04728394450371E-06,2.03832529467549E-06,0.000001996,1.92878439110216E-06,1.8523036402157E-06,1.79047587900417E-06,8.254624717861E-07,8.13319582810036E-07,8.06931529805694E-07,8.254624717861E-07,8.61232867863017E-07,9.26519735455254E-07,1.0101693792867E-06,1.09605672293714E-06,1.12149633263231E-06,1.10721034015554E-06,1.0861348312975E-06,1.08070920809549E-06,1.06887257030345E-06,1.05992049994373E-06,1.05073089317458E-06,1.05153967500742E-06,1.01526987810979E-06,9.88781070233352E-07,9.78062665762555E-07,9.992440447937E-07,9.8393166517981E-07,0.000000946,9.05292513449467E-07,8.68907865038E-07,7.84828137589578E-07,7.73339585762141E-07,7.64166416292093E-07,7.58449059677778E-07,7.5454488271886E-07,7.5754904552787E-07,0.000000794,8.33201704924818E-07,8.68907865038E-07,8.98620898081891E-07,9.24478869639579E-07,9.15385427893507E-07,9.123532582899E-07,9.04361677468366E-07,9.08295443081974E-07,9.22204588111403E-07,9.32742986719641E-07,9.23702969986394E-07,9.26259588282738E-07,9.52700309856919E-07,9.3510398144484E-07,8.81598687450775E-07,8.44535726428885E-07,8.06356584852775E-07
35,BU03630379,Eendracht,1005,241.3456349239,4.1641523797,1.46867454295252E-07,1.457453332895E-07,1.46583922907846E-07,1.48394652659027E-07,1.52818452294244E-07,1.62820540904474E-07,1.80917048619908E-07,1.95337382311673E-07,2.01533782281729E-07,2.02534058097087E-07,2.00277352160304E-07,1.96391662736948E-07,1.93330056691358E-07,1.93133656849092E-07,1.91149885623543E-07,1.8987427223316E-07,1.9029696933361E-07,1.90814084399992E-07,1.88266165694612E-07,1.83934696112523E-07,1.76920554332524E-07,1.67745976099566E-07,0.00000016,0.000000155,1.65458029300167E-07,1.62911174371874E-07,1.62083230846159E-07,1.63194705032615E-07,1.64226650499041E-07,1.67421671677124E-07,1.72377200315007E-07,1.77109346989686E-07,1.84058691456727E-07,0.00000019,1.94122700272975E-07,1.9476062516562E-07,0.000000192,0.00000019,1.88088273037963E-07,1.87792019600206E-07,1.90652657924187E-07,1.96191871903222E-07,1.9622799268951E-07,1.95369324365695E-07,1.91313468394914E-07,1.84870052057476E-07,1.77539527991126E-07,1.71613463114978E-07,7.91188952143E-08,0.000000078,7.73427422008291E-08,7.91188952143E-08,8.25474147602703E-08,8.88050279316158E-08,9.6822675772944E-08,1.0505480258037E-07,1.07493137310972E-07,1.06123854054089E-07,1.041038094925E-07,1.03583774568728E-07,1.02449256965363E-07,1.01591219270192E-07,1.00710414194395E-07,1.0078793428437E-07,9.73115481877637E-08,9.47726499502789E-08,9.37453127312354E-08,9.57755047331E-08,9.43078443614158E-08,9.06685795915058E-08,8.67704419740826E-08,8.3283047594E-08,7.52241771147102E-08,7.41230228414793E-08,7.32437932472939E-08,7.26957962706512E-08,7.2321588867809E-08,7.26095317490626E-08,7.61017526712027E-08,7.98606849342086E-08,8.3283047594E-08,8.61309812411978E-08,8.86094151034911E-08,8.77378272491237E-08,8.74471999737E-08,8.66812232428046E-08,8.70582666578822E-08,8.83914298551415E-08,8.94015138792008E-08,8.85350467034059E-08,8.87800933554404E-08,9.1314382618878E-08,8.96278104107202E-08,8.44994370520053E-08,8.09470277909548E-08,7.72876348991179E-08
36,BU03630380,Lutkemeer en Ookmeer,365,567.8770533966,0.6427447593,2.2669268065259E-08,2.24960665755E-08,2.26255044618325E-08,2.29049940078333E-08,2.35878158098381E-08,2.51316570169032E-08,2.79248870515269E-08,3.01506927047789E-08,3.11071187055889E-08,3.12615131608231E-08,3.09131863509735E-08,3.03134228732235E-08,2.9840858216263E-08,2.98105435308642E-08,2.95043447075244E-08,2.93074513792306E-08,2.93726954724607E-08,2.9452513156485E-08,2.90592371075611E-08,2.83906666230786E-08,2.73080206344113E-08,2.5891907211961E-08,2.46903372649953E-08,2.39219825221632E-08,2.55387583161522E-08,2.51456464632243E-08,0.000000025,2.51894099544887E-08,2.53486926799869E-08,2.58418502138169E-08,2.66067453884238E-08,2.7337161136468E-08,2.84098055378919E-08,2.93197441335913E-08,0.00000003,3.00616691534743E-08,2.96347831590846E-08,2.93343845816631E-08,0.000000029,0.000000029,2.94275966760407E-08,3.02825847819089E-08,3.02881600932739E-08,3.01556230209518E-08,2.95295940162488E-08,2.85350405740967E-08,2.74035603839053E-08,2.64888611137767E-08,1.22121504267E-08,0.000000012,1.19379978652595E-08,1.22121504267E-08,1.27413488732008E-08,1.37072232468708E-08,1.49447622853192E-08,1.6215406555966E-08,1.65917681120785E-08,1.63804166635463E-08,1.60686189825E-08,0.000000016,1.5813235685052E-08,1.56807959514482E-08,1.55448420297826E-08,1.55568074016107E-08,0.000000015,1.46283369401827E-08,1.44697655063435E-08,1.47831294639E-08,1.4556593322492E-08,0.000000014,1.33931810739847E-08,1.2854895186E-08,1.16109933557759E-08,1.14410281206538E-08,1.13053173775409E-08,1.12207330125291E-08,1.11629733954122E-08,1.12074179212191E-08,1.17464487950569E-08,1.23266470664719E-08,1.2854895186E-08,1.32944791060059E-08,1.36770300385862E-08,1.35424988124008E-08,1.34976399453E-08,1.33794099948475E-08,1.34376073557921E-08,1.36433836051213E-08,1.37992919758336E-08,1.3665551136026E-08,1.37033745480959E-08,1.4094546866997E-08,1.38342212715027E-08,0.000000013,1.24943261315754E-08,1.19294919494946E-08
