id,bu_code,bu_naam,adam_total_household,area_ha,hh_per_ha,Feb 11 01:00,Feb 11 02:00,Feb 11 03:00,Feb 11 04:00,Feb 11 05:00,Feb 11 06:00,Feb 11 07:00,Feb 11 08:00,Feb 11 09:00,Feb 11 10:00,Feb 11 11:00,Feb 11 12:00,Feb 11 13:00,Feb 11 14:00,Feb 11 15:00,Feb 11 16:00,Feb 11 17:00,Feb 11 18:00,Feb 11 19:00,Feb 11 20:00,Feb 11 21:00,Feb 11 22:00,Feb 11 23:00,Feb 11 00:00,Feb 15 01:00,Feb 15 02:00,Feb 15 03:00,Feb 15 04:00,Feb 15 05:00,Feb 15 06:00,Feb 15 07:00,Feb 15 08:00,Feb 15 09:00,Feb 15 10:00,Feb 15 11:00,Feb 15 12:00,Feb 15 13:00,Feb 15 14:00,Feb 15 15:00,Feb 15 16:00,Feb 15 17:00,Feb 15 18:00,Feb 15 19:00,Feb 15 20:00,Feb 15 21:00,Feb 15 22:00,Feb 15 23:00,Feb 15 00:00,Aug 1201:00, Aug 12 02:00, Aug 12 03:00, Aug 12 04:00, Aug 12 05:00, Aug 12 06:00, Aug 12 07:00, Aug 12 08:00, Aug 12 09:00, Aug 12 10:00, Aug 12 11:00, Aug 12 12:00, Aug 12 13:00, Aug 12 14:00, Aug 12 15:00, Aug 12 16:00, Aug 12 17:00, Aug 12 18:00, Aug 12 19:00, Aug 12 20:00, Aug 12 21:00, Aug 12 22:00, Aug 12 23:00, Aug 12 00:00, Aug 16 01:00, Aug 16 02:00, Aug 16 03:00, Aug 16 04:00, Aug 16 05:00, Aug 16 06:00, Aug 16 07:00, Aug 16 08:00, Aug 16 09:00, Aug 16 10:00, Aug 16 11:00, Aug 16 12:00, Aug 16 13:00, Aug 16 14:00, Aug 16 15:00, Aug 16 16:00, Aug 16 17:00, Aug 16 18:00, Aug 16 19:00, Aug 16 20:00, Aug 16 21:00, Aug 16 22:00, Aug 16 23:00, Aug 16 00:00
11,BU03630110,Westelijk Havengebied,190,2846.618271085,0.0667458654,0.0190157581,0.0185510145,0.0184786088,0.0185089182,0.0190578544,0.0212148708,0.0250624761,0.0271672931,0.028122038,0.0283274682,0.0283628291,0.0280496323,0.0280378454,0.0278913501,0.0276673976,0.0276539268,0.0282045469,0.0282702171,0.0274451289,0.0261502455,0.0245994164,0.022799377,0.0212485479,0.0199199874,0.0178421121,0.0172898082,0.017096165,0.0170035531,0.0170978489,0.0175693279,0.0183641068,0.0192279236,0.0203527378,0.0209100933,0.0211003688,0.0211374135,0.0207282371,0.0202618097,0.0202449712,0.0208360038,0.0222740147,0.0240151192,0.0239477651,0.0232843268,0.0221426741,0.0209589251,0.0195023917,0.0184449317,0.0175659602,0.0173588462,0.0173116983,0.0177899127,0.0188810498,0.0207147663,0.0227505452,0.0238063214,0.0242458072,0.0243603092,0.0240858411,0.0241734015,0.0241195182,0.0238921979,0.0238635724,0.0239848099,0.022982917,0.0222756985,0.0217166592,0.0219001992,0.0213546306,0.0202954868,0.0189854487,0.0179515626,0.0165489126,0.0162693929,0.016095956,0.0160690144,0.0158787389,0.0161750971,0.0171214228,0.0181334188,0.0189197784,0.0193777866,0.019672461,0.0195377527,0.0193693673,0.0191572018,0.0192514976,0.020027754,0.0202786482,0.0200850051,0.0200833212,0.0204318789,0.0198593687,0.0186469941,0.0176333143,0.016900838
12,BU03630111,Bedrijventerrein Sloterdijk,100,681.8173669247,0.146666842,0.0417850779,0.040763854,0.0406047502,0.0406713518,0.04187758,0.046617391,0.0550720888,0.0596971971,0.0617951462,0.0622465567,0.0623242585,0.0616360424,0.0616101418,0.0612882343,0.0607961228,0.0607665221,0.0619764504,0.0621207538,0.0603077114,0.0574623448,0.054054565,0.0500991724,0.0466913927,0.0437720244,0.0392061175,0.0379924891,0.0375669792,0.0373634744,0.0375706793,0.0386067035,0.0403531444,0.0422512888,0.0447229466,0.0459476753,0.0463657851,0.046447187,0.0455480659,0.0445231419,0.0444861411,0.0457848715,0.0489447454,0.052770635,0.0526226315,0.0511647974,0.0486561387,0.0460549778,0.0428544029,0.0405307485,0.0385993033,0.0381441927,0.0380405902,0.0390914148,0.0414890709,0.0455184652,0.0499918699,0.0523118242,0.0532775468,0.0535291527,0.0529260386,0.0531184431,0.0530000403,0.0525005286,0.0524376272,0.0527040334,0.0505024819,0.0489484455,0.0477200168,0.0481233262,0.0469244981,0.0445971437,0.0417184763,0.0394466231,0.036364451,0.0357502367,0.0353691277,0.0353099263,0.0348918166,0.0355430318,0.0376224805,0.0398462325,0.0415741729,0.0425805965,0.0432281116,0.0429321047,0.0425620961,0.0420958851,0.04230309,0.0440088299,0.0445601428,0.0441346329,0.0441309328,0.0448968507,0.0436388212,0.0409747589,0.0387473068,0.0371377691
13,BU03630212,Houthavens,1155,89.5231588081,12.9016895223,3.6756644797,3.5858315393,3.5718358278,3.5776944979,3.6838015211,4.1007435391,4.8444691506,5.2513212359,5.4358693419,5.4755781051,5.4824132202,5.4218736304,5.4195952591,5.3912783535,5.3479892915,5.3453854389,5.4518179434,5.4645117287,5.3050257119,5.0547303084,4.7549616914,4.4070217886,4.1072531717,3.8504481355,3.4488037567,3.3420457696,3.3046153777,3.2867138861,3.3049408602,3.3960757269,3.5497030749,3.7166751705,3.9340969246,4.0418313567,4.0786107849,4.0857713825,4.0066793373,3.9165209143,3.913266098,4.0275101639,4.3054715079,4.6420195531,4.6290002866,4.5007605091,4.2800839374,4.0512703256,3.7697286828,3.5653261939,3.3954247632,3.3553905187,3.3462770322,3.4387138252,3.6496259467,4.0040754835,4.3975828197,4.601659826,4.6866105414,4.7087432956,4.6556897833,4.6726148299,4.6621994172,4.6182593914,4.6127262025,4.6361608829,4.4424992905,4.3057969905,4.1977370759,4.2332145778,4.1277585171,3.9230305482,3.6698058096,3.4699600658,3.1988338357,3.1448038797,3.1112792678,3.1060715602,3.069292132,3.1265769056,3.3094976028,3.5051120852,3.6571120244,3.7456430386,3.8026023309,3.7765637966,3.7440156298,3.7030049403,3.7212319131,3.8712789622,3.9197757319,3.8823453399,3.8820198574,3.9493945637,3.8387307953,3.6043839946,3.4084440309,3.2668595045
14,BU03630213,Spaarndammer- en Zeeheldenbuurt,6275,140.1743909744,44.7656662275,12.7536450927,12.4419470455,12.3933853941,12.4137135279,12.7818786103,14.2285641145,16.8091077275,18.2207836649,18.8611198706,18.9988994412,19.0226155973,18.8125582192,18.8046528353,18.7064001886,18.5561978681,18.547163145,18.9164575667,18.9605018566,18.4071248914,17.5386618523,16.4985390196,15.2912737595,14.2511509268,13.3601010754,11.9664945888,11.5960708233,11.4661966366,11.4040828959,11.4673259803,11.783541389,12.3165902249,12.8959420293,13.6503416494,14.0241534372,14.1517689409,14.1766144407,13.9021846389,13.589357248,13.5780638419,13.9744624465,14.9389194448,16.1066577811,16.0614841519,15.6165238958,14.850830865,14.056904321,13.0800245727,12.3707985772,11.781282706,11.6423737962,11.6107522562,11.9314850265,12.6632978343,13.8931499113,15.2585228758,15.9666195275,16.2613774631,16.3381726367,16.1540900933,16.2128158116,16.1766769101,16.0242159066,16.0050171121,16.0863296473,15.4143719016,14.9400487885,14.565107657,14.6882057991,14.3222993951,13.6119440649,12.7333169589,12.0399017401,11.0991608934,10.9116903321,10.7953682346,10.7772987794,10.6496832757,10.8484472477,11.4831367481,12.1618705384,12.689272669,12.9964533545,13.1940879872,13.1037407244,12.9908066492,12.8485097171,12.911752797,13.432378883,13.6006506587,13.470776472,13.4696471283,13.703420667,13.3194448078,12.5063194692,11.8264563397,11.3351931106
15,BU03630214,Staatsliedenbuurt,7825,53.9271440144,145.1031784274,41.3395933856,40.3292570909,40.1718496273,40.2377411257,41.4311093508,46.1203875975,54.4849471332,59.0607455673,61.1363277388,61.5829256629,61.6597990777,60.9789202751,60.9532958084,60.6348202326,60.1479552769,60.1186701761,61.3156990352,61.4584639485,59.6647509696,56.8497197651,53.4782714724,49.5650486565,46.1936003639,43.305356393,38.7881281748,37.5874386673,37.1664652099,36.9651300807,37.1701258584,38.1951047035,39.9229261984,41.8008338746,44.2461405553,45.4578119793,45.8714641542,45.9519982175,45.0624630032,44.04846606,44.0118596768,45.2967438817,48.4229293649,52.2080298325,52.0616042853,50.6193126168,48.1373995384,45.5639705093,42.3975179944,40.0986368464,38.187783421,37.737524863,37.6350269814,38.6746483768,41.0467422912,45.033177888,49.4588901264,51.7541106259,52.7095373386,52.958460782,52.3617766622,52.552129875,52.434989443,51.9408032048,51.8785723404,52.1421383341,49.964058281,48.4265900134,47.211257941,47.6102675655,46.4242206083,44.1216788409,41.2737018872,39.0260697018,35.9767576188,35.3690915971,34.9920458054,34.9334755749,34.5198234,35.1640958194,37.221374792,39.4214186778,41.1309369739,42.1266307183,42.7672425037,42.4743913947,42.1083275194,41.6470870449,41.8520828081,43.5396372715,44.0850724577,43.6640990004,43.6604383519,44.4181905838,43.1735733961,40.5379135026,38.3342089828,36.7418311186
16,BU03630215,Centrale Markt,1265,57.7146433479,21.918181013,6.2444441304,6.0918304245,6.0680536519,6.0780067198,6.2582678351,6.966594493,8.2300811512,8.9212664129,9.2347880479,9.3022477289,9.3138596415,9.2110112752,9.2071406384,9.1590341435,9.0854920313,9.081068447,9.2618825098,9.2834474903,9.0125028688,8.5872856946,8.0780203928,7.4869187577,6.9776534559,6.5413773188,5.8590392278,5.6776722154,5.6140831711,5.5836710199,5.6146361208,5.7694616188,6.0304531746,6.3141156058,6.6834850093,6.8665108664,6.9289940135,6.9411588757,6.8067924611,6.6536258055,6.6480963241,6.8421811463,7.314398916,7.8861473649,7.864029437,7.6461678422,7.2712689551,6.8825463654,6.4042461645,6.0569946868,5.7683557216,5.7003430931,5.6848605437,5.8418978338,6.2002082744,6.8023688746,7.4708832587,7.8175817867,7.9619012693,7.9995017488,7.9093711901,7.9381244967,7.9204301552,7.8457821458,7.8363820254,7.876194297,7.5471901127,7.3149518657,7.1313730589,7.1916444139,7.0124891936,6.6646847706,6.2344910625,5.8949808627,5.4343750033,5.3425856021,5.2856319365,5.2767847635,5.2143016164,5.3116205012,5.6223773944,5.954699268,6.212926082,6.3633279957,6.460093933,6.4158580749,6.3605632539,6.2908917807,6.3218568794,6.576766004,6.6591552892,6.5955662449,6.5950132952,6.7094735762,6.521471183,6.1233484729,5.7904736518,5.5499411793
17,BU03630216,Frederik Hendrikbuurt,5060,40.013306123,126.4579333796,36.0276018965,35.1470902411,35.0099090796,35.0673337536,36.107358384,40.1940809668,47.4838241962,51.4716487209,53.2805259268,53.6697375978,53.7367330508,53.1433447653,53.1210129519,52.8434603609,52.4191558294,52.3936337605,53.4368486463,53.5612687733,51.998041566,49.5447319116,46.6065027962,43.196115267,40.2578861517,37.7407713124,33.8039909381,32.7575857842,32.3907059267,32.2152416493,32.3938961948,33.2871688847,34.7929714307,36.4295746145,38.5606680384,39.6166439713,39.9771433052,40.0473290263,39.2720959399,38.3883940163,38.3564914239,39.4762725543,42.2007542636,45.4994827129,45.3718723304,44.1149100385,41.9519140096,39.7091615058,36.949586936,34.946103882,33.2807883612,32.8883864348,32.7990591683,33.7050928927,35.7723811316,39.2465738583,43.1035977325,45.1038905184,45.9365482788,46.1534859404,45.6334736189,45.7993671173,45.6972788164,45.2665937614,45.2123593428,45.4420580389,43.5438535665,42.2039445317,41.1447783307,41.4925166302,40.4588725107,38.4521992139,35.9701772225,34.0113578207,31.3538715518,30.824288464,30.4956917225,30.4446475594,30.0841482254,30.6456339184,32.4385598217,34.3559058521,35.8457570955,36.7135077165,37.271803154,37.0165823764,36.6975564139,36.2955837085,36.4742382414,37.9449479268,38.4202966214,38.0534167639,38.0502264959,38.7106102469,37.6259219644,35.3289350421,33.4083987563,32.0206358138
18,BU03630217,Da Costabuurt,2960,26.006223061,113.8189114604,32.42677087,31.6342632315,31.5107928405,31.5624781221,32.4985559794,36.1768251349,42.7379843839,46.3272399914,47.9553263363,48.3056376812,48.3659371763,47.8318559453,47.8117561174,47.5619439234,47.180047125,47.1570758963,48.0960251544,48.208009931,46.8010217386,44.5929116827,41.9483481461,38.8788167545,36.2342532178,33.968715079,30.4254019401,29.48358127,29.153369753,28.9954425077,29.1562411651,29.9602344179,31.3155373402,32.7885678405,34.7066660352,35.657100919,35.9815696231,36.0447405303,35.3469892413,34.5516101907,34.5228961492,35.5307591273,37.9829385529,40.9519707937,40.8371146163,39.7057812473,37.7589689997,35.7403716541,33.2566067749,31.4533647462,29.9544916051,29.6013088594,29.5209095364,30.3363884036,32.1970585153,35.3240180013,38.7955460193,40.5959166359,41.3453532065,41.5406087182,41.0725697839,41.2218828156,41.1299978782,40.7423582669,40.6935443861,40.9002855122,39.1917998443,37.9858099651,37.0325036692,37.345486759,36.4151517031,34.6090382851,32.3750855884,30.6120432383,28.2201632964,27.7435101598,27.4477554972,27.4018130172,27.077344313,27.5827115025,29.1964408209,30.922154916,32.2631008118,33.044122836,33.5466186247,33.3169062586,33.0297658096,32.6679688503,32.8287674964,34.152484965,34.5803242436,34.2501127266,34.2472413145,34.8416220519,33.865344516,31.7979332896,30.0693477938,28.8202868353
19,BU03630218,Kinkerbuurt,3625,26.9991170765,134.2636497975,38.2514342501,37.3165723131,37.1709235354,37.2318927931,38.3361137701,42.6750925516,50.4148009741,54.6487771362,56.5693087249,56.9825447955,57.0536755961,56.4236599472,56.3999496849,56.1052649396,55.6547698738,55.6276724349,56.7352805884,56.8673806466,55.2076619979,52.6029198557,49.4833262136,45.8624298043,42.7428361622,40.0703504094,35.8905691385,34.779573795,34.3900479868,34.2037530374,34.3934351767,35.3418458332,36.9405952378,38.6782190536,40.9408559123,42.0620127987,42.4447642405,42.519282231,41.6961972663,40.7579481394,40.724076334,41.9129768445,44.8056293521,48.307974436,48.1724872012,46.8379379131,44.5414292356,42.1602410516,39.2303295488,37.1031799114,35.3350714668,34.9184482197,34.8236071567,35.7855665326,37.9804597807,41.669099814,45.7642015514,47.8879639989,48.7720182212,49.0023465323,48.4502360371,48.6263694436,48.5179796612,48.0607102289,48.0031281478,48.2470051783,46.2316325267,44.809016542,43.6844724656,44.053675188,42.9562285639,40.8256917634,38.1904649925,36.1107359067,33.2892141863,32.7269421615,32.3780625251,32.3238676205,31.9411161787,32.5372600222,34.4408557015,36.4765514391,38.0583649343,38.9796781518,39.5724348188,39.3014603359,38.9627422424,38.5359574524,38.7256395783,40.2871299876,40.7918199581,40.4022941499,40.39890696,41.1000534228,39.9484118941,37.5096416289,35.4705587149,33.9971350021
20,BU03630219,Van Lennepbuurt,4515,28.3433843376,159.2964321487,45.3832218162,44.2740595721,44.1012553122,44.1735919814,45.4836894069,50.6316489633,59.8143871016,64.8377668283,67.1163718742,67.6066537322,67.6910465128,66.9435676144,66.9154366928,66.5658094586,66.0313218531,65.999172233,67.3132883571,67.4700178069,65.500852962,62.4104697456,58.709243556,54.4132492192,50.7120230295,47.5412657469,42.5821852763,41.2640504378,40.8018995014,40.5808707954,40.8059182158,41.93115527,43.8279834617,45.8895785002,48.5740726234,49.9042635734,50.3583770968,50.446788592,49.4702435746,48.357062616,48.3168755829,49.7274406151,53.1594136367,57.3147533498,57.1540052014,55.5706359094,52.8459547372,50.0208059901,46.5446272209,44.0208812301,41.923117857,41.4288173005,41.3162935983,42.4576054626,45.0617255196,49.4380939385,54.2967068025,56.8164340788,57.8653157653,58.1385876318,57.4835389111,57.6925115055,57.5639129932,57.0213879747,56.9530700041,57.2424166806,54.8512879325,53.1634323512,51.8292226867,52.2672614,50.9652013715,48.4374366981,45.3108851471,42.8434010313,39.4958207743,38.828715958,38.4147894677,38.3504901956,37.8963766722,38.6036685376,40.862180059,43.2774210302,45.1541556973,46.2472431314,46.9505162982,46.6290199856,46.2271496069,45.7207929388,45.9458403433,47.7984627874,48.397249665,47.9350987286,47.9310800141,48.7629517092,47.3965924086,44.503125691,42.0838660213,40.3357298665
21,BU03630220,Helmersbuurt,4550,34.9284588398,130.2662685711,37.1125886625,36.2055600188,36.0642475875,36.1234016304,37.1947470509,41.4045430465,48.9138200366,53.0217396164,54.8850919393,55.2860248875,55.3550379375,54.743779508,54.7207751623,54.4348639554,53.9977813099,53.9714906329,55.0461223849,55.1742894776,53.5639850089,51.0367928764,48.0100777243,44.4969849042,41.4702697521,38.877350914,34.8220127013,33.7440946049,33.3661660023,33.1854175425,33.3694523467,34.2896263289,35.8407767678,37.5266669622,39.7219391834,40.8097162869,41.1810722137,41.2533716081,40.454792043,39.5444770549,39.5116137022,40.6651175242,43.4716481749,46.8697192538,46.7382658297,45.4434495763,43.2153139893,40.9050200269,38.062339679,35.998520869,34.2830536531,33.8788343735,33.7868169779,34.7201362985,36.8496818141,40.4285013529,44.4016811642,46.4622136298,47.3199472377,47.5434180705,47.0077453537,47.1786348064,47.0734720723,46.6298167512,46.5739490397,46.810565211,44.8551954925,43.4749345193,42.3838710714,42.7420816598,41.6773089019,39.6102037735,37.0534346196,35.0356245269,32.2981069132,31.7525752023,31.4140826282,31.3615012481,30.9901453213,31.568540398,33.415461038,35.3905487708,36.9252675268,37.819150832,38.3942595773,38.131352716,37.802719149,37.3886408623,37.5726756535,39.0876763953,39.5773404208,39.1994118182,39.1961254738,39.8763969662,38.7590428283,36.3928811545,34.4145070903,32.9849510684
22,BU03630221,Overtoomse Sluis,4790,31.5759741196,151.6976161007,43.2183349471,42.1620823617,41.9975212732,42.0664073124,43.3140099965,48.2163997233,56.9610995641,61.7448522134,63.9147624169,64.3816566723,64.4620237179,63.7502013284,63.7234123182,63.3904631289,62.8814718445,62.8508558372,64.1022855185,64.2515386033,62.3763075725,59.4333429345,55.9086739758,51.8176087154,48.2929397567,45.2734350853,40.5509144658,39.2956577723,38.8555525271,38.6450674125,38.8593795394,39.9309401285,41.7372851353,43.7005372213,46.2569746345,47.5237123345,47.9561635703,48.0403576283,47.1103961147,46.050316517,46.0120465003,47.3553242489,50.6235840516,54.580704246,54.427624164,52.9197853269,50.3250778819,47.6346954027,44.324338571,41.9209812246,39.9232861191,39.4525648666,39.3454088107,40.4322774034,42.9121747832,47.0797800922,51.7066256472,54.1061559813,55.105003534,55.3652396871,54.7414383374,54.9404424455,54.817978386,54.3013330922,54.2362740502,54.5118182069,52.2347519475,50.6274110639,49.3568463516,49.7739895837,48.5340408938,46.1268565655,43.149448908,40.7996696123,37.6117768401,36.9764944991,36.5823132801,36.5210812351,36.0886299993,36.7621823722,38.9129575598,41.2129858322,43.0001958231,44.0411404049,44.7108657806,44.4047056015,44.0220053889,43.5398031299,43.7541152417,45.5183632195,46.0885865488,45.6484813036,45.6446542914,46.4368437418,45.135663007,42.3802214858,40.0763662162,38.4116202848
23,BU03630222,Vondelbuurt,1055,22.5858534809,46.7106545649,13.3077682199,12.9825274487,12.9318558801,12.9530672351,13.3372284336,14.8467698421,17.5394334715,19.01244421,19.6806018815,19.8243677286,19.8491143094,19.6299303129,19.6216814542,19.5191599053,19.362431562,19.3530042962,19.7383439018,19.7843018375,19.2068816303,18.3006854215,17.2153711073,15.9556523253,14.8703380111,13.9405736332,12.4864174309,12.0998994136,11.9643824252,11.8995699533,11.9655608369,12.295515241,12.8517240979,13.4562477046,14.2434246424,14.6334778855,14.7666380552,14.7925630477,14.5062097605,14.1797905776,14.1680064931,14.5816279099,15.5879888442,16.806463328,16.7593269853,16.2950339998,15.4960729728,14.6676517367,13.6483283062,12.9082877064,12.2931584223,12.1482141681,12.1152187286,12.4498867656,13.2134955344,14.4967824901,15.9214784741,16.6603406622,16.9679053042,17.0480370912,16.8559564896,16.9172337356,16.8795246633,16.7204395012,16.7004065533,16.7852519731,16.0840988621,15.5891672559,15.1979356011,15.3263821379,14.9445777535,14.2033587513,13.286556865,12.563013992,11.5813996338,11.385783811,11.2644077259,11.2455531851,11.1123930155,11.3197929274,11.9820585543,12.690282117,13.2405989293,13.5611260676,13.7673475725,13.6730748823,13.555234023,13.406754543,13.472745422,14.0159917826,14.1915746668,14.0560576784,14.0548792667,14.2988098486,13.8981509233,13.0496967394,12.3402947697,11.8276870298
24,BU03630236,Sloterdijk,64,51.2567393837,1.2486162946,0.3557281823,0.3470342145,0.3456797196,0.3462467175,0.3565156794,0.39686703,0.4688442633,0.5082191175,0.5260795513,0.5299225371,0.5305840346,0.5247250564,0.5245045572,0.5217640673,0.5175745828,0.5173225838,0.5276230456,0.5288515411,0.5134165983,0.489193188,0.4601817954,0.4265084202,0.3974970276,0.3726436197,0.3337727636,0.3234408019,0.3198183153,0.3180858218,0.3198498153,0.3286697826,0.3435377276,0.3596971677,0.3807390897,0.3911655511,0.3947250379,0.3954180354,0.3877635637,0.379038096,0.3787230972,0.3897795563,0.4166804566,0.4492513359,0.4479913406,0.4355803866,0.4142234656,0.3920790477,0.3648316487,0.3450497218,0.3286067828,0.3247322972,0.3238503005,0.3327962673,0.3532081917,0.3875115646,0.4255949235,0.4453453504,0.4535668199,0.4557088121,0.450574331,0.452212325,0.4512043288,0.4469518444,0.4464163464,0.448684338,0.4299419075,0.4167119565,0.4062539952,0.4096874825,0.3994815203,0.3796680937,0.3551611844,0.3358202561,0.3095808533,0.3043518727,0.3011073847,0.3006033865,0.2970438997,0.3025878792,0.3202908136,0.3392222434,0.3539326889,0.3625006573,0.3680131369,0.3654931461,0.3623431578,0.3583741726,0.360138166,0.3746596122,0.3793530949,0.3757306083,0.3756991083,0.3822195843,0.3715096238,0.3488297079,0.3298667782,0.3161643289
25,BU03630237,Landlust,10095,107.2681591232,94.1099398229,26.8117258904,26.1564494938,26.0543593323,26.09709475,26.8710806342,29.9124178288,35.3374416159,38.3051789181,39.6513445594,39.9409957181,39.9908537055,39.5492543978,39.5326350718,39.3260805526,39.0103133021,38.9913197893,39.7676798602,39.8602732654,38.6969202477,36.8711682544,34.684539406,32.1465304684,29.9599016201,28.0866658355,25.1569155682,24.3781813011,24.1051494684,23.9745690284,24.1075236646,24.7722968176,25.8929144269,27.1108738149,28.6968326276,29.4826894642,29.7509729141,29.8032050976,29.226276967,28.5686263742,28.5448844786,29.3782251159,31.4057832363,33.8606955344,33.7657279425,32.8302971436,31.2205964259,29.5515409738,27.4978667617,26.0068755316,24.7675484347,24.4755230892,24.4090457758,25.0833156852,26.6217907065,29.2072834448,32.0776789589,33.5662959929,34.1859595413,34.3474044561,33.9604115093,34.0838693797,34.0078953099,33.6873796766,33.6470184455,33.8179601167,32.4053171619,31.4081574324,30.6199263996,30.878713093,30.1094755823,28.6161101749,26.7689904726,25.3112379133,23.333537771,22.939422264,22.6948807098,22.6568936655,22.3886102157,22.8064676278,24.1407623166,25.5676504106,26.6763970674,27.3221767077,27.737659933,27.5477247397,27.3103057552,27.0111578401,27.1441124669,28.2386139845,28.5923682792,28.3193364465,28.3169622504,28.8084195549,28.0011949999,26.2917783168,24.862516036,23.829743449
26,BU03630238,Erasmuspark,3305,41.0061678761,80.5976313121,22.9620973324,22.4009055441,22.3134734916,22.3500729566,23.0129299199,25.6175918118,30.2636904904,32.805319965,33.9582030957,34.2062661307,34.2489655065,33.8707710431,33.8565379206,33.6796405065,33.4092111291,33.3929447056,34.0578349699,34.1371338107,33.1408150607,31.5772046035,29.7045320031,27.5309304791,25.6582578787,24.0539813547,21.5448847351,20.8779611619,20.6441312494,20.5322995536,20.6461645584,21.2154895584,22.1752088515,23.2182935872,24.5765403771,25.2495638612,25.4793271637,25.5240598485,25.0299670794,24.4667419821,24.4464089487,25.1600985077,26.8965397609,28.9989756639,28.9176435222,28.1165219107,26.7379420794,25.3085296685,23.5497220729,22.2728074167,21.2114229485,20.9613266126,20.9043941142,21.4818523259,22.799433049,25.0137006478,27.4719646717,28.746846019,29.2775382531,29.4158029012,29.0843744155,29.1901062005,29.1250404904,28.8505445031,28.815978339,28.9623761989,27.7525605699,26.8985730699,26.2235162768,26.4451463676,25.7863560061,24.507408057,22.9254978674,21.6770494725,19.983307587,19.6457791985,19.4363489294,19.4038160663,19.1740527637,19.5319141937,20.6746308036,21.8966462543,22.8461990266,23.3992576031,23.7550857321,23.5924214407,23.3890910824,23.1328948356,23.2467598324,24.1841127831,24.4870750236,24.2532451112,24.2512118022,24.6721056494,23.9807824248,22.5168038499,21.2927550983,20.4082680361
27,BU03630239,De Kolenkit,4475,74.7544239796,59.8626778426,17.0547522653,16.6379355093,16.5729966679,16.6001803698,17.0925074048,19.0270808307,22.4779007107,24.3656577572,25.2219443541,25.4061894406,25.4379037595,25.1570055128,25.1464340752,25.0150461828,24.8141888321,24.8021071908,25.2959444295,25.3548424502,24.614841691,23.4534935528,22.0625941584,20.4481843343,19.0572849399,17.8657326925,16.0021389346,15.5067914863,15.3331178374,15.2500565281,15.3346280471,15.7574856237,16.470302687,17.2450381784,18.253855543,18.7537336083,18.9243868438,18.9576113723,18.5906314031,18.1723044374,18.1572023828,18.6872845633,19.9770001745,21.5385528045,21.4781445801,20.8831235583,19.8592041331,18.7975295744,17.4912016989,16.5427925527,15.7544652104,15.5687099203,15.5264241638,15.9553225612,16.9339358165,18.5785497558,20.4043883682,21.3512873047,21.7454509759,21.8481449627,21.6019814422,21.6805121345,21.6321855574,21.4283077934,21.4026342952,21.5113691026,20.6127967492,19.9785103842,19.4771221092,19.6417345241,19.1524278964,18.2025085526,17.0275685634,16.1003023045,14.8423010061,14.5916068746,14.4360556936,14.4118923991,14.2412391636,14.5070353556,15.3557709223,16.2634045097,16.9686705427,17.3794464781,17.6437324665,17.5229160118,17.3718954478,17.1816095407,17.2661810536,17.9623858527,18.187406498,18.0137328491,18.0122226395,18.324835211,17.8113652887,16.7240172319,15.8148734408,15.1579339849
28,BU03630240,De Krommert,7430,57.3325092411,129.5948860141,36.92131317,36.0189592838,35.8783751662,35.9372243335,37.0030481203,41.1911471437,48.6617218846,52.7484695556,54.6022183007,55.0010848707,55.0697422326,54.4616341831,54.4387484001,54.154310758,53.7194808037,53.6933256269,54.7624188075,54.8899253367,53.2879202562,50.773753082,47.7626373923,44.2676507885,41.2565350988,38.6769799695,34.6425426651,33.5701800776,33.1941992907,33.0143823948,33.1974686975,34.1129001721,35.6560560982,37.3332573413,39.5172152945,40.5993860765,40.9688280628,41.0407548315,40.2462910855,39.3406677925,39.3079738149,40.455532565,43.2475985676,46.6281562436,46.4973803206,45.2092374529,42.9925855092,40.6941986282,37.8661692412,35.8129871981,34.1063613714,33.7042254076,33.6126822627,34.5411913257,36.6597613238,40.2201358957,44.1728382368,46.222750873,47.0760637864,47.2983828673,46.7654709674,46.9354796687,46.8308589354,46.3894901804,46.333910407,46.5693070763,44.6240151863,43.2508679745,42.1654277856,42.5217921835,41.4625071844,39.4060557605,36.8624640026,34.8550535515,32.1316448978,31.5889248163,31.2521768075,31.1998664279,30.8304244416,31.4058385136,33.2432402634,35.2081485425,36.7349574734,37.6242337712,38.1963784492,37.9348265901,37.6078867759,37.1959426175,37.3790289073,38.886221449,39.373361783,38.997380996,38.9941115892,39.6708770135,38.5592816348,36.2053149804,34.2371373074,32.8149491098
